"sutta_id","title","nikaya","nikaya_name","folder","status","completion_score_pct","has_sutta_text","has_commentary","has_transcript","has_quiz","has_knowledge_graph","has_video_audio","has_mp4","has_srt","has_metrics","has_en_translation","has_jp_translation","youtube_id","youtube_url","sc_link","available_languages","json_file_path","mp4_file_path","srt_file_path","metrics_file_path","active_features_count","features_list","last_edited_timestamp"
"AN 3.8.72","AN 3.8.72","AN","Anguttara Nikaya","3_8_72","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.72","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_8_72\3_8_72.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_8_72\3_8_72.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_8_72\3_8_72.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962849058"
"AN 3.8.75","AN 3.8.75","AN","Anguttara Nikaya","3_8_75","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.75","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_8_75\3_8_75.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_8_75\3_8_75.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_8_75\3_8_75.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962849073"
"AN 3.8.76","AN 3.8.76","AN","Anguttara Nikaya","3_8_76","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.76","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_8_76\3_8_76.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_8_76\3_8_76.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_8_76\3_8_76.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962849176"
"AN 3.9.81","AN 3.9.81","AN","Anguttara Nikaya","3_9_81","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.81","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_9_81\3_9_81.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_9_81\3_9_81.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_9_81\3_9_81.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962849192"
"AN 3.9.85","AN 3.9.85","AN","Anguttara Nikaya","3_9_85","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.85","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_9_85\3_9_85.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_9_85\3_9_85.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_9_85\3_9_85.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962849303"
"AN 3.10.94","Āhananā Sutta / Loṇaphala Sutta","AN","Anguttara Nikaya","3_10_94","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.94-102","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_10_94\3_10_94.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_10_94\3_10_94.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_10_94\3_10_94.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848133"
"AN 3.10.100","Pānsudhovaka Sutta / Nimitta Sutta","AN","Anguttara Nikaya","3_10_100","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.100","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_10_100\3_10_100.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_10_100\3_10_100.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_10_100\3_10_100.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848065"
"AN 3.11.101","Pubbeva Sambodha Sutta","AN","Anguttara Nikaya","3_11_101","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.101","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_101\3_11_101.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_101\3_11_101.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_101\3_11_101.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848171"
"AN 3.11.102","Assāda Sutta","AN","Anguttara Nikaya","3_11_102","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.102","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_102\3_11_102.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_102\3_11_102.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_102\3_11_102.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848208"
"AN 3.11.103","Rona Sutta","AN","Anguttara Nikaya","3_11_103","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.103","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_103\3_11_103.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_103\3_11_103.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_103\3_11_103.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848242"
"AN 3.11.104","Anassāda Sutta / Mada Sutta","AN","Anguttara Nikaya","3_11_104","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.104","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_104\3_11_104.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_104\3_11_104.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_104\3_11_104.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848255"
"AN 3.11.109","AN 3.11.109","AN","Anguttara Nikaya","3_11_109","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.109","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_109\3_11_109.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_109\3_11_109.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_109\3_11_109.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848302"
"AN 3.11.110","AN 3.11.110","AN","Anguttara Nikaya","3_11_110","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.110","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_110\3_11_110.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_110\3_11_110.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_11_110\3_11_110.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848409"
"AN 3.12","AN 3.12","AN","Anguttara Nikaya","3_12","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.12","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_12\3_12.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_12\3_12.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_12\3_12.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848428"
"AN 3.13.124","AN 3.13.124","AN","Anguttara Nikaya","3_13_124","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.124","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_13_124\3_13_124.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_13_124\3_13_124.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_13_124\3_13_124.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848493"
"AN 3.13.125","AN 3.13.125","AN","Anguttara Nikaya","3_13_125","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.125","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_13_125\3_13_125.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_13_125\3_13_125.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_13_125\3_13_125.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848539"
"AN 3.13.126","AN 3.13.126","AN","Anguttara Nikaya","3_13_126","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.126","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_13_126\3_13_126.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_13_126\3_13_126.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_13_126\3_13_126.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848596"
"AN 3.14.131","AN 3.14.131","AN","Anguttara Nikaya","3_14_131","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an3.131","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_14_131\3_14_131.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_14_131\3_14_131.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\3_14_131\3_14_131.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962848607"
"AN 4","AN 4","AN","Anguttara Nikaya","4","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4\4.json","Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4\4.mp4","Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4\4.en.srt","","11","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SRT SYNCROOT TRN","1786962849313"
"AN 4.1.3","AN 4.1.3","AN","Anguttara Nikaya","4_1_3","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an4.3","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_1_3\4_1_3.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_1_3\4_1_3.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_1_3\4_1_3.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962849332"
"AN 4.1.4","AN 4.1.4","AN","Anguttara Nikaya","4_1_4","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an4.4","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_1_4\4_1_4.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_1_4\4_1_4.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_1_4\4_1_4.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962849374"
"AN 4.2.13","AN 4.2.13","AN","Anguttara Nikaya","4_2_13","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an4.13","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_2_13\4_2_13.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_2_13\4_2_13.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_2_13\4_2_13.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962850080"
"AN 4.3.22","AN 4.3.22","AN","Anguttara Nikaya","4_3_22","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an4.22","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_3_22\4_3_22.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_3_22\4_3_22.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_3_22\4_3_22.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962850354"
"AN 4.3.25","AN 4.3.25","AN","Anguttara Nikaya","4_3_25","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an4.25","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_3_25\4_3_25.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_3_25\4_3_25.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_3_25\4_3_25.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962850368"
"AN 4.4.32","AN 4.4.32","AN","Anguttara Nikaya","4_4_32","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an4.32","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_4_32\4_4_32.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_4_32\4_4_32.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_4_32\4_4_32.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962850453"
"AN 4.4.36","AN 4.4.36","AN","Anguttara Nikaya","4_4_36","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an4.36","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_4_36\4_4_36.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_4_36\4_4_36.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_4_36\4_4_36.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962850469"
"AN 4.5.41","AN 4.5.41","AN","Anguttara Nikaya","4_5_41","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an4.41","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_5_41\4_5_41.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_5_41\4_5_41.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_5_41\4_5_41.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962850542"
"AN 4.5.50","AN 4.5.50","AN","Anguttara Nikaya","4_5_50","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an4.50","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_5_50\4_5_50.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_5_50\4_5_50.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_5_50\4_5_50.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962850561"
"AN 4.6.51","AN 4.6.51","AN","Anguttara Nikaya","4_6_51","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/an4.51","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_6_51\4_6_51.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_6_51\4_6_51.mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\4_6_51\4_6_51.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962850630"
